진대감 선릉점,새로 출시 예정 메뉴 !!!! 기대하시기를!!  이쁜 사장님이랑 친해지면 출시전에 써비스로 시식가능 ㅋㅋㅋㅋㅋ 꼭가보이소 ,5
진대감 선릉점,진짜맛집인정입니다~ 서비스도좋고 식당직원들분위기도참좋네요 맛잇게먹고가네요~~^^ ,5
진대감 선릉점,맛있긴한데 너무 고기를 빨리 구워줘서 속도 따라가기가 조금 힘들었어요.,4
진대감 선릉점,맛집이네요~ 차돌 삼합  맛있어요 고기  구워주시며  이것저것  먹는법  알려주시네요 생와사비랑  장아찌랑 먹으니 아주  맛있었어요 또 먹으러 오고싶네요~ 차돌삼합이  23000원 /1인분 식당이  골목길이라  주차가 평일은  각자 알아서 해야한다고해요,4
진대감 선릉점,차돌삼합이라는 걸 처음 먹어봤는데 넘 맛있더라구요 ㅠㅠ 사장님도 너무 친절하시고 다시 오고 싶어요!!,5
진대감 선릉점,진짜진짜 맛잇음! 원래 리뷰 잘 안남기는데 여긴진짜로 가야됨 두번가야됨! 사장님도 친절하시고 직접 구워주셔서 먹기만 하면됨!! 둘이서 오분만에 두판싹쓸이하고 한판더 추가함ㅠㅠㅠ 사장님 최고!!!,5
진대감 선릉점,진짜 왠만해선 리뷰 안올리는데 머리털나고 첨으로 올려봅니다. 존~~~ㄴ 맛있서,5
진대감 선릉점,ㅜㅜ 크 맛있다 ,5
진대감 선릉점,하나하나 정성스럽게 구워주시고 사장님이 너무 친절하고 이쁘세용!!♡.♡,5
진대감 선릉점,"사장님이 너무 예쁘시고 친절하세요ㅠㅠㅠ 무엇보다 차돌삼합이 정말 쵝오입니다,,,!",5
진대감 선릉점,맛있어욤 미모의사장님 조용하시고친절하세요,5
진대감 선릉점,너무 맛있고 사장님이 친절하세요 한점한점 정성스럽게 구워주셔서 먹는동안 감사드렸어요!  별기대없이 시킨 잔치국수 마저도 너무 맛있어요ㅠㅠ 단골각 입니다 !  오랜만에 진짜 맛있게먹으면서 힐링했네요  진대감 선릉점 짱맛!,5
진대감 선릉점,차돌계의 신세계 너모 마시써여 히잉,5
진대감 선릉점,와 진짜 너무너무 맛있어요!! 최근에 먹은 차돌중에 최고네요! 맛집 잘 안믿는데 여기는 찐이에요 진짜!!,5
진대감 선릉점,완전 왕맛 ㅠㅠㅠㅠㅠㅠㅠ 서비스도 완전 최고에요!! 짱 친절 ㅠㅠ 올려주시는 삼합마다 진짜 맛 다른데 짱맛이다ㅏ ㅠㅠㅠㅠㅠ,5
진대감 선릉점,진짜 맛있어요 친구랑도 부모님이랑도 오기 최고!!!!,5
진대감 선릉점,왕맛. 말이 필요없는 맛 ㅠㅠㅠㅠㅠㅠ 계속 생각날 것 같음ㅠㅠㅠ 맛만 있어도 5점인데 친절하시기 까지 해서 기분 좋은 한끼하고 가네요 잘먹었습니다!!,5
진대감 선릉점,짱맛있네요~~~,5
진대감 선릉점,,1
진대감 선릉점,최고입니다 ㅎㅎ 진대감 선릉점 또 올게요 ㅎㅎ   인생차돌이네요,5
진대감 선릉점,완전 맛있어요 !! 고기가 살살 녹아요.  직원분들도 완전 친절하시고 짱이에요,5
진대감 선릉점,카카오맵 1년 넘게 쓰면서 후기 처음남김 여자친구 추천받고 같이왔는데 진짜 개미친맛입니다 삼합 좋아하는 사람들은 무적권 오십셔 후회안함 사장님과 직원분들도 너무너무 친절하십니다 좋아요 됸나 죠아요,5
진대감 선릉점,"우연히 한번 가보고 너무 맛있어서 다시 간곳이에요ㅠㅠㅠ 진짜 지금까지 먹어본 차돌박이중에 레알 최고,,, 고기도 다 구워주시고 직원분들도 다 친절하셔서 기분좋게 먹은곳이에요 올때마다 사람 많아요!! 진짜 꼭 먹으세요 제발,,,",5
진대감 선릉점,오늘도 확인 했습니다!^^ 가성비 짱! JMT구리!! 예쁜 사장님과 한컷!!! ,5
진대감 선릉점,사장님 직원 모두 친절하시구 진짜 너무 맛있어용 최고!!,5
진대감 선릉점,친절하고 너무맛있어요!~,5
진대감 선릉점,사장님이 친절하고. tv가아니라 ...진짜 완전 ㅠㅜ 감동,5
진대감 선릉점,사장님이 직접 구워주시고 맛있게 먹는 꿀팁도 알려주세요~ 너무너무 친절하시고 다음에 또 오고싶어요:):),5
진대감 선릉점,선릉맛집  1번지 겁나 짱  맛남 예쁜사장님 친절한 직원들 늘 대박기원~♡,5
진대감 선릉점,자주오는 단골집인데 다른지점보다 선릉지점이 사장님도 넘친절하시구  맛은최고루맛있어요!!!!♥️♥️♥️,5
진대감 선릉점,사장님이 넘 이뻐요,5
진대감 선릉점,고기도 여러가지 종류로먹는방법으로 구워올려주시니까 맛있고 많이먹게되요♡ 나만알고싶은데 너무 알려졌어요ㅠ ㅠ ㅋㅋ,5
진대감 선릉점,"여기는 그냥 중독!중독! 우연히 갔다가 친구,가족 다 단골됐어요 유명한 이유가 있더만요! 차돌에  관자 올려 다양한 토핑 올려 먹으니 그 시간이 젤로 행복한 시간~ㅋㅋ 차돌삼합으로 끝내고,날치알 볶음밥 먹고 입가심으로  잔치국수 또 먹고~~배가 터짐요~ 여긴 맛,친절함이 딱 좋아요 다음주에 가족 데리고 또 갈게요~             ",5
진대감 선릉점,친절하고. 음식도 맛있고. 자꾸생각나요 그맛을 잊을수가없네요,5
진대감 선릉점,맛이 짱이예요.. 유사한곳에서 차돌삼합비슷한(?)거 먹어봣지만 원조격인 진대감따라갈수없어요..고기랑 곁들여먹는 여러종류에 반찬들을 골고루 먹다보면 배가 부르지만 젓가락을 놓을수가 없슴다.. 마지막에 볶음밥!!! 이건 정말 짱!짱!!. 전 더 많이 볶아서 포장해왓다가 나중에 집에 데워먹는답니당~~지금도 군침이~~~,5
진대감 선릉점,사장님과 직원들의 친절함에 한번 놀라고 맛에 한번 더 놀라게되는 가게입니다. 정말 이 가게에 여러번 갔지만 그동안 단한번에 불편함없이 이용한 가게는 이곳밖에 없었습니다. 정말 최고에요!!!,5
진대감 선릉점,너무 맛있어요 구워주실때마다 다른조합으로 싸주시니까 골라먹는 재미가 있어요 올때마다 만족입니다,5
진대감 선릉점,,5
진대감 선릉점,삼합을 오마카세 스타일로 즐기실려면 여기로 오세연 과장님따라 왔다가 뿜뿜 사장님 대박나세요. 이미 나셨나?,5
진대감 선릉점,소문듣고 점심에 왔는데.... 역쉬 명불허전 ㅋㅋ 너무 맛있네요. 사장님이 직접 구워주셔서 더 맛나네요 ㅋㅋ 다음에 또 방문 필수 ,5
진대감 선릉점,저는 고기를 잘못굽는데 고기를 구워주셔서 너무좋았어요 저는 고기도 맛있지만 볶음밥이랑 묵사발도 너무너무맛있었어요 ㅠ ㅠ 또 생각나는맛 최고에요 ,5
진대감 선릉점,너무 맛있어용~ 대기가 항상 많아서 가기 힘들었는데 기다린 보람이 있네요 사장님 서비스도 넘 잘해주시고  삼합 종류대로 다 맛있고 볶음밥도 완젼 최고!! 음식이 다 너무 맛있었더라구요 !! 둘이서 4인분 먹었어요 ㅋㅋ 앞으로 자주 갈거 같아요~~,5
진대감 선릉점,직원들도 친절하고 하나하나 구워주시면서 조합 설명까지!!!!!! 먹을때마다 새로운 맛에 질리지않고 계속 오셔서 신경써주셔서 고기를 멈추지않고 끝까지 달렸네요  너무 맛있었습니다:),5
진대감 선릉점,"최악이네요 일손이 부족하면 이런식의 장사는 하면 안되죠
음식이 나온후에도 못먹고 30분은 기다려야하고 관리 해주는 테이블만 한테이블은 두명이서 돌아가면서 관리해주고 나머지는 한명이 두세 테이블을 관리하느라 고기 관자 다 태워먹고 사장이란 사람은 변명쟁이에 직원들 탓만하고 미안하단 말 한마디도 안하네요
와... 대단한 마인드에 감탄하고 갑니다 장사 열심히 하세요",1
진대감 선릉점,,4
진대감 선릉점,,3
진대감 선릉점,"원래 다른 지점으로 다니다가 선릉점 첫방문했어요. 오랜만에 먹을 차돌삼합 생각에 설레이며 갔는데 매우 불쾌한 경험만 하고 나왔네요. 여긴 원래 관자와 차돌을 직원이 구워주는 게 컨셉이에요. 근데 우리 테이블 담당한 직원이 불판에서 거친 손놀림으로 굽다 차돌에서 나온 달궈진 불기름이 제 팔에 여러번 튀었죠. 기름이 튀어 뜨거운데 조금만 살살 구워주세요 했더니, 그럼 셀프로 구워드셔요. 이러셔서 깜짝 놀랐어요. 본인이 기름튈거 생각 안하고 막 난폭하게 고기.휘저은건 생각 안하고 전혀 행동을 바꿀 의향이 없으시더군요. 그리고 기름이 튄거에 대한 사과도 없음. 여러번이었는데! 그렇게 테러만 당하고 기분 망치고 나오며 다신 이곳에 오지 않으리라 다짐했죠.. 너무 짜증나서 그 직원에 대한 캄플레인도 오너한테 하지 않았네요. 원래 다니던 지점으로만 가야겠어요. 거긴 정말 친절했는데 여긴 왜이러는건지.. ",1
진대감 선릉점,,5
청자골,진짜 맛있어요 유명한 이유가 있네요 저번에 키조개 삼합먹고 친구랑왔는데 다 직접 잘라주시고 구워주셔서 편하게 먹었어용 술에다 김치찌개 먹으면 진짜해장하면서 먹는 기분이에요 칼칼하고 진짜 맛있어요ㅎㅁㅎ,5
청자골,일단 사장님인데도 불구하고 최선을 다해서 일해주시고 서빙하시는 분들은 힘드실텐데도 미소가 끊이지가 않네요 먹는내내 기분도 좋았습니다 고기도 엄청신선하네요 맛도 최고입니다!!,5
청자골,사시미 굿!!,4
청자골,,3
청자골,사장님은 친절하시겠지만 나이있는 홀 직원 여자분들 서비스가 엉망이에요. 주문도 제대로 안받고 9시 30분부터 자기들 퇴근해야하는데 나가라고 눈치 눈치를 주더라구요. 50분에 나왔는데도 그러는거보면 참 엉망이란 생각밖에 안들었네요.,1
청자골,소고기가 너무 맛있습니다. 또 방문할 예정입니다!,5
청자골,사람도 많고 바쁜데도 서비스 친절하고 맛도 좋았습니다!,4
청자골,진짜 특수부위랑 육사시미 존맛탱이에요,5
청자골,신선도 최고입니다 육사시미 존맛탱,5
청자골,맛있었습니다^^,5
청자골,삼합 맛있어요  한우모둠이랑 친절하게 해주셔서 감사합니다.,5
청자골,ㅅㅌㅊ,4
청자골,"이 동네 음식점은 다 이런 식으로 영업하는지 너무 황당함. 음식 맛은 모르겠고 주인이 너무 무례함. 육사시미, 곱창전골, 소주 시켰는데. 육사시미 없다고 해서 곱창전골만 인원수대로 주문했음. 그랬더니 나중에 와서 소고기 주문 안하면 다른 음식 주문 못한다고 나가라고 함. 이미 먹기 시작한 소주값만 내고 나옴. ㅠㅠ",1
청자골,곱창전골 진짜 맛있음!!!!,4
청자골,,5
청자골,곱창전골 18000원입니다. 12000원 아니예요.,2
청자골,삼겹살 먹었는데 별로. 쏘쏘 반찬들은 정갈하게 나와요  저녁11시까지라고해서 9시좀 넘어서 갔는데 수정필요 10시까지랍니다  눈치 겁나줌 사장이 없어서 그런지 먹다 체할뻔했음,1
청자골,"청자골에서 구한 귀한 토하젓!! 너무 귀하고 맛있었어요. 다행히 애들이 맛을 몰라 혼자 여유있게,맛있게 여러번 나눠 먹었는데. . .알고보니까 제대로된 토하젓을 구할수 있는곳이 두어군데 밖에 없다네요.~^^",5
고메홈,"1점도 안주고 싶은데...
서비스
예약을 2주 전에 해놓고 인원까지 최종 픽스까지 했는데 서빙이 엄청나게 느리고, 말씀을 몇번이나 드렸는지 모르겠는데 그래도 느리고, 분명히 양이 부족할 것 같아서 몇번 얘기했는데, 충분할 것 같다고 하시더니 양도 넘 부족했구요
그래놓고 예약손님 말고 갑자기 들어온 손님들 때문에 어쩔 수 없었다는... 말도 안되는 변명을 하시더라구요. 그럼 저희가 메뉴까지 미리 예약해놓고 갈 이유가 뭐가 있나요.

맛
그냥 다 평범한 맛이에요. 뭐 특별히 추천할만한 것도 없는데 느리게 나오고 양도 적으니 뭐 먹은것 같지도 않고 ...

식당
진짜 오래된 것 같구요, 냄새도 약간 구리구리한 냄새가 나는데 하여튼 단체나 높은분 가실 곳은 아닌듯합니다. 대체 여기서 상견례를 어떻게 하시는지....

^^.....",1
남산희래등,이집 요리 잘하는데  평점이 어찌 이렇누?,5
남산희래등,배달이나 포장으로 먹으면 정말로 최악으로 옴..,1
남산희래등,최소한 대치동 최고의 중국집(인근 직장 출근 9년차),5
남산희래등,짜장면이 짜도 너무 짰음. 같이 간 어르신들도 짜다고 종업원에게 항의ㅠ 짜장이 짠 경험은 처음이었음. ,1
남산희래등,"짬뽕, 요리들이 정말 맛있습니다:)",5
강남수랏간,뚝불 고기에서 냄새남,1
강남수랏간,,5
강남수랏간,,2
강남수랏간,가족끼리 가볍게 돼지갈비 먹으러 가기 괜찮아요. ,3
강남수랏간,정말 맛잇어요 ㅋㅋ 밥해먹기 귀찮으면 항상 여기가서 먹어요!,5
강남수랏간,맛있어요 양념갈비도 양념이 잘되있고 무척친절해요,5
강남수랏간,,1
강남수랏간,"평점이 너무 저평가되어 있는 것 같아요. 저는 일년간 꾸준히 이용하고 있는데요. 개인적으로 돼지갈비가 매우 훌륭하고 육회비빔밥도 다른 곳에 비해 매우 훌륭한 수준입니다. 개인적으로 돼지갈비 강추입니다. 

특히 반찬으로 나오는 김치, 야채 및 샐러드가 너무 훌륭해서 매우 만족스럽습니다. 

게다가 짐캐리 닮은 아저씨의 친절함이 항상 너무 기분좋게 합니다. 다들 친절하시지만 특히 이분이 완전 친절해요. 

서비스 및 맛이 둘다 만족 그자체입니다. ",5
최가네버섯샤브매운탕칼국수 대치점,조금 1인 식사치고 양이 비싸지만 그만큼의 값응 무조건 하는 배부름인 것 같아용 맛있네용 ㅎㅎ 배 엄청 고플땨가면 볶음밥 코스까지 쭈욱 달릴수있겠네용,5
최가네버섯샤브매운탕칼국수 대치점,,5
최가네버섯샤브매운탕칼국수 대치점,대치동 1타맛집 ㅎㅎㅎ 초록 칼국수 무한리필은 말해뭐해고 볶음밥이 진짜..  원래 밥 잘 못먹고 위 작은 사람인데 볶음밥이 넘 맛있어서 한번 가면 다람쥐가 도토리 모아오듯 보끔밥만 3인분 더 추가해서 먹어요. 양적은 것보단 그냥 너무 맛있어서ㅠㅠㅋㅋㅋㅋㅋㅋㅋ 남은 국물에 살짝 적셔먹어야 해요,5
최가네버섯샤브매운탕칼국수 대치점,혼자 허름한 차림으로 갔더니 2인분 부터 된다고 하네요~ 인성 머리 하고는.. 메뉴에 떡하니 1인분 메뉴가 있는데 드럽고 치사해서 원,1
최가네버섯샤브매운탕칼국수 대치점,등촌보다 천원 비싸지만 그럴만한 가치가 있다 유일한 단점은 (완전 개인적으로) 조금 짠 것 같다 서비스 굿,4
최가네버섯샤브매운탕칼국수 대치점,별로예요 엄청질낮은고기,1
최가네버섯샤브매운탕칼국수 대치점,너무 맛있어요 항상 강남이나 대치 지나갈 때 들립니다 ,5
최가네버섯샤브매운탕칼국수 대치점,사진이 따로 없어서 인스타스토리에 올린거 캡쳐해옴.진짜 미친 맛집임. 깔끔하고 저렴하고 양많고 맛있음. 겉절이 대존맛 칼국수 다 먹어갈때쯤 먼저 물어보고 리필해주시는 직원분 사랑합니다. 칼국수면 무한리필인 줄은 몰랐어요. 대박 배불러요. 죽까지 먹어주면 환상의 마무리임. 일단 겉절이로 초반부터 끝짱남. 다들 제발 가세요. (단점은 조금 짤 수 있음),4
최가네버섯샤브매운탕칼국수 대치점,저렴한 가격에 먹을수 있는 샤브샤브 맛집! 칼국수 면 무한리필과 겉절이가 내맘을 뒤흔들었다.,5
최가네버섯샤브매운탕칼국수 대치점,"언제 가도 실패 없는 맛집! 볶음밥은 늘 추가해서 볶아요,,,",5
최가네버섯샤브매운탕칼국수 대치점,맛있습니다,5
최가네버섯샤브매운탕칼국수 대치점,,5
최가네버섯샤브매운탕칼국수 대치점,굿,5
창포손만두,물막국수랑 만두가 맛있었어요!,4
창포손만두,,4
창포손만두,맛때문에 가게 되요. 이동네 오래하는 식당은 이유가 있죠,5
창포손만두,"몇 몇 분 얘기대로 친절은 기대하지 마세요. 불친절 까지는 아닌데..ㅎㅎ코다리 비빔막국수 시켰고요. 일단 가게 위생상태는 깨끗합니다. 막국수 나오기전 면수 주는데 따뜻하고 구수합니다.(메밀향은 진하지 않습니다.) 음식 나왔는데 11,000원 치고는 좀 반찬이 달랑 무김치 한 접시. 그리고 코다리가 양이 좀 적어 보였고요. 비벼서 코다리 한점이랑 메밀 국수 한젓가락  입에 넣어 봅니다. 맛있습니다. 코다리 발효 잘되어서 새콤하고 감칠맛 나면서 존득존득 합니다. 그리고 생각과 달리 메밀국수 한젓가락과 같이 먹는 코다리 양도 적지 않고 적당했습니다. (다른 식초나 겨자같은 양념 가미하지 마시고 그냥 나온데로 드세요. 양념간이 딱 맞기 때문에 그냥 드시는게 맞습니다.) 메밀국수는 메밀 함량이 좀 적은 편인지 좀 쫄깃 하고요.(저는 메밀 함량 많아서 좀 뚝뚝 끊기는 국수를 선호합니다. 구수한 메밀향도 더 나고요.)좋게 얘기하면 적당히 쫄깃한 식감이라 맛있어요. 양념도 단짠, 새콤 비율 좋아서 누구나 좋아할 맛입니다. 추천 드립니다.

장점: 일단 매장 위생상태 정말 깨끗하고 제가 먹은 코다리 비빔국수는 정말 착착 입에 감기게 맛있었습니다. 그래서 다른 메뉴들도 기대가 됩니다.

단점: 손님을 반갑게 맞아 주시지는 않습니다. 가성비는 좀 떨어집니다. 조금 비싸다고 느끼실 것 같습니다. 그래도 음식점이 강남 한복판에 있다는 점을 감안해 이해는 갑니다.",4
창포손만두,기본적으로 맛에 비해 비쌈... 특히 계산대에 계시는 여주인분의  쌀쌀한 표정 잊지 못하겠네요. '내가 너희들 위에 있다' 라는 느낌!   다신 안가요~ 김밥천국 훨 낫다.,1
창포손만두,만두맛은 좋지만 주인아저씨까 종업원을 대하는 모습을 보고 기겁했습니다.   그걸보면 다시는 가기 싫어서 추천하지 않습니다. ,1
창포손만두,코다리 맛있었음,3
창포손만두,Buckwheat Noodle,3
용수사,"룸형태로 되어있고, 반찬 하나하나 퀄리티도 좋고 너무 맛있습니다",5
놀부보쌈 삼성1호점,쭈곱새에 바퀴벌레 들어있었요 한번씹고 뱉었는데 지금 비위 너무상해서 토하고 죽겠어요 절대 가지 마세요 제발 ,1
놀부보쌈 삼성1호점,절대절대 비추합니다. 특히 배달주문 절대 시키지마세요. 퇴근후 배고프고 지친 상태에서 8시 10분 주문했는데 1시간10분이 지나도록 안오더군요. 전화했더니 확인이 안된다고 다시 전화주겠단 황당한 대답. 한참후 전화와서는 주문누락됐다고 지금 만들어보내겠답니다. 8시 주문해서 밤 10시에 받아먹어야합니까? 평생 수십군데 배달주문해봤어도 주문누락했다는 집은 첨이네요. 라면끓이면서 열받아서 적습니다.,1
하이보,여기  절대가지  마세요  반찬부족해  시키면  짜증내요 ~,1
하이보,"점심 12:40분경 혼밥  메뉴판 주지도 않고 주문 받음  짜장곱배기 시켰고 하트 모양에 음식 나옴   짜장 양념 고기에서 쉰 냄새 나고  양파는 껍질 부위 그 부분도 사용함   짜장 가격은 9,000원임 (작년 7,500원)  앞으로 이 가게는 안 갈 것임.",1
하이보,"소주 11,000원 말이되냐",1
하이보,육즙이 다 말라비틀어진 딤섬 너무나 충격. 점심시간의 접객은 바닷가 난전 레벨. 총체적으로 요리도 서비스도 관리가안됌. 면요리는 만족햇기에 별두개. 고향만두보다 맛없는 딤섬 하나에 3200원입니다. ,2
하이보,서비스최악,1
하이보,"모듬 딤섬을 시켜먹었요... 비쥬얼과 다르게 만두피는 우리나라 만두처럼 두껍고 새우는 뻣뻣하고 고기만두는 퍽퍽하고 튀김 만두중 춘권인지  그만두는 너무 기름끼가 많아 치아에 끼는 느낌, 생활에 달인을 보고 방문한 집 중 실패작 너무 맛이없음  차라리 청담동 몽중원이 조금 나은듯... 생활에 달인  믿을게 못됩니다.",1
하이보,"작년 12월에 갔는데, 무난 무난무난하게 먹었는데; 요즘 평은 별루군요;;",3
하이보,서비스 완전 별루 너어어어어어무 별로 끝까지 별루,1
하이보,몇년동안 좋아했던곳인데~~ 가격도 많이 올리고 맛도 입안이 떨떠름하게하는.. 서비스도 잘하는척만 ,1
하이보,술 좀 먹었더니 연태고량주 대 사이즈 2병(12만원)이 계산할때에는 어느덧 3병(18만원)으로 되어있네요. 저 그렇게 많이 안먹었어요 왜이러세요 했더니 아 잘못찍혔네요 라며 수정해주시네요. 일부러 그러신건 아니라고 믿어볼게요. 어느 과정에선가 실수가 있으셨겠죠? 식사하면서 반주하실땐 영수증 꼼꼼히 보세요. 죄송합니다 한마디 없어서 너무 화가 나서 리뷰 남겨요~ ,1
하이보,뭐 이런 맛을 궂이... 맛도 별로 서비스도 별로.. 장소만 괜찮은듯..,1
하이보,서빙도 별로 맛도 별로... 딤섬전문? 그냥 다들 짜장면 드시네요. ,1
하이보,"7명이서 갔는데, 짜장면/밥 먹은 사람들의 공통적인 의견이 신맛이 난다는 것이었습니다. 저한테는 좀 안맞는 듯 하네요.",2
하이보,찻잔에서는 걸레 냄새가.. 스푼에는 종이가 눌러붙어서 나오네요. 다신 안갈게요~,1
하이보,맛있지만 자꾸 생각 나는 정도는 아니네요. ,3
하이보,삼선볶음밥과 xo볶음밥이 똑같이 나오고 다른 가격ᆢ 무슨 마법을 부리는지 음식이 5분만에 나오는 것은 특이,3
하이보,,3
하이보,,3
대한민국,고기 맛집,5
대한민국,맛있어요! 맛집추천!,5
군산횟집,,5
군산횟집,,5
군산횟집,,5
군산횟집,"회도 좋지만 게우, 홍어애, 돌멍게 등 사이드 메뉴구성의 만족도가 높았습니다.",4
군산횟집,,4
우래옥 강남분점(휴업중),2020년 12월 13일부터 휴업중입니다. 참고하세요,3
우래옥 강남분점(휴업중),좌식 테이블 완전불편의 극치 불편한 팁 문화,1
우래옥 강남분점(휴업중),우래옥 육수는 그 어느집보다 고기맛이 진하다. 마치 설렁탕 한그릇 먹은 기분이 들정도로 든든한 맛이난다 이말이다.,5
우래옥 강남분점(휴업중),언제 다시 오픈해요?,3
우래옥 강남분점(휴업중),평양냉면 깔끔하고 좋았습니다 고기는 좀 아쉬웠고 소주 가격은....ㅎ,3
우래옥 강남분점(휴업중),부레이크타임 있어요 ㅠ 주의해서 방문하세요,1
우래옥 강남분점(휴업중),"육수 담백하고 면도 좋고 맛도 좋아 양도 곱배기 아니여도 배부를정도...매니아가 됐지만...하지만 가격은 납득이 안되네요...ㅠㅠ 평양냉면한그릇이 14,000원이라니...인상전 12,000원이 그나마 납득이될만한 가격...",4
우래옥 강남분점(휴업중),"발레파킹 2천원. 냉면 14,000원. 곱빼기 22,000원 웨이팅은 있으나 홀이 커서 빨리 빠진다. 평양냉면은 간이 되어있고 갈비탕 느낌.",3
우래옥 강남분점(휴업중),"1점도 아까움
70년동안 어케 장사했는지 이해안감

1. 앉아서 먹어서 다리아픔
2. 직원들 불친절
3. 국수가 뿔어있음
4. 국물에 간장 맛과 미원맛이 심함
5. 가격창렬 
6. 발렛해야하니 ..이동네 특성상
7. 너무 시끄러워서 음식과 사람 말소리
    집중안됨

# 이가격 받고 냉면 장사하려면 진심,,
맛은 둘째치고 좀 쾌적하고 조용한 공간 만드시길 아님 3천원에 파시던지..",1
우래옥 강남분점(휴업중),딱 냉갈비탕 맛이예요 반찬 아무것도 안나오고 냉면에 백김치 정도 나오는데 그냥 평양냉면이 이런거구나 햇어요 제 입맛에는 슴슴해서 별로ㅠㅠ 서비스가 좋긴하지만 가격이 사악하네여... 땅값이 붙은건지 엄청 대단할건 없는데 이렇게까지 비싸야하나 싶엇어요,3
우래옥 강남분점(휴업중),"평양냉면에 불고기 존맛 ,,,  근데 좀 비싸요",4
우래옥 강남분점(휴업중),냉면이 갈비탕같은 고기맛이 나서 좋아요 불고기랑 같이 먹으면 기가막힙니다,4
우래옥 강남분점(휴업중),돈없어서 냉면만 먹으면 빈정상하지요 불고기 2인분정도는 같이 시켜드세요 냉면은 여기가 본진입니다,5
우래옥 강남분점(휴업중),,3
우래옥 강남분점(휴업중),간장향이 너무 강하다,3
우래옥 강남분점(휴업중),,4
우래옥 강남분점(휴업중),맛있고 정결하고 전통을 느낄 수 있습니다. ,5
우래옥 강남분점(휴업중),여기 직원분들 불친절하고 싸나워요. ,3
우래옥 강남분점(휴업중),,5
우래옥 강남분점(휴업중),냉면한그릇이 14000 원. 좀 심한가격. 거기다 4명이 냉면네그릇억 불고기2인분에 13만원' 근데 서빙아줌마가 전표를 들고 계산대로 가지고와 계산을 지켜보고 있어 팁을 주지않을수 없게 햔다. 무언의 팁이 강요되는 느낌 강남이라그런가?  냉면뒷맛이 별로다.  ,1
우래옥 강남분점(휴업중),,1
우래옥 강남분점(휴업중),,5
우래옥 강남분점(휴업중),육개장 최고! 이만한 맛 없음..  바싹 불고기도 맛있다~,5
우래옥 강남분점(휴업중),진짜 별로 .최역입니다.다시는 않갈겁니다,1
우래옥 강남분점(휴업중),,3
우래옥 강남분점(휴업중),,3
우래옥 강남분점(휴업중),,4
우래옥 강남분점(휴업중),,4
우래옥 강남분점(휴업중),냉면을 먹었는데 건강해지는 느낌.,4
우래옥 강남분점(휴업중),,1
우래옥 강남분점(휴업중),가끔 생각나는 맛.,4
우래옥 강남분점(휴업중),사람이 많아서 45분 기다려서 자리 잡았네요. 그건 그렇다치고 먹고있는데 앉은지 30분도 안 된 시점에 나가라고 하네요. 서비스 정신이 개똥밭에 굴러다니나 봅니다.,1
우래옥 강남분점(휴업중),,4
우래옥 강남분점(휴업중),,5
우래옥 강남분점(휴업중),,4
우래옥 강남분점(휴업중),,4
우래옥 강남분점(휴업중),정인면옥 >> 우래옥,3
우래옥 강남분점(휴업중),평양냉면,4
우래옥 강남분점(휴업중),,4
우래옥 강남분점(휴업중),,3
우래옥 강남분점(휴업중),,4
우래옥 강남분점(휴업중), Galbi + Cold Noodle Top 3 Also in Uljiro4ga,4
우래옥 강남분점(휴업중),,3
우래옥 강남분점(휴업중),,5
우래옥 강남분점(휴업중),,4
우래옥 강남분점(휴업중),우래옥 오랜만에 왔댜  본점만큼 사람이 많넹ㅎㅎ  면이 좀더 뚝뚝 끊기는 거친 면이었으면 좋겠다..  밍밍한 국물은 참 내스타일 ,3
우래옥 강남분점(휴업중),,4
우래옥 강남분점(휴업중),평양냉면,3
우래옥 강남분점(휴업중),불고기 맛남. 냉면도 짭짤하니 괜찮음.,3
우래옥 강남분점(휴업중),,4
우래옥 강남분점(휴업중),,4
우래옥 강남분점(휴업중),"평양냉면,불고기",3
우래옥 강남분점(휴업중),,4
우래옥 강남분점(휴업중),을지면옥 승!,3
우래옥 강남분점(휴업중),★,4
우래옥 강남분점(휴업중),불고기만 맛있다. ,3
우래옥 강남분점(휴업중),,4
우래옥 강남분점(휴업중),냉면이 짜고 시원하지도 않음. 정신없고 시끄러움.,1
코너스톤 파크하얏트서울점,기본적으로 서빙해줘야 할 것들을 요청해야해서 아쉬웠지만 맛은 좋음,3
코너스톤 파크하얏트서울점,"정말 감사합니다 너무너무 맛있어요^^ 요리사님분들 너무 고생 많으셨어요, 서비스도 너무 좋았어요^^ Kevin님, Amy님 정말 감사합니다! 좋은 생일 보냈어요^^ 맨날 갈 거 같애요! 너무 맛있고 고 퀄리티 입니다^^   여기 꼭 오세요 여러분들!  그리고요 김지언 Kate님 Thank you so much for being nice to us we felt very welcome^^ you are very friendly, and helpful! 정말 감사합니다 ^^ 서비스 좋았어요 감사합니다! 음식도 너무 맛있구요^^ 너무 너무 잘해주셔 더 맛있게 너무 잘 먹었습니다^^ 조리사님들도 수고 많으셨고 고생 많으셨습니다! 정말 감사합니다",5
코너스톤 파크하얏트서울점,+브런치코스. 2점. 음식은 맛있는데 주차비와 탄산수 세팅비를 따로 받는 것은 별로.,2
